Customer_ID,Gender,FTD,LTD,Customer_Total_value,Total_Orders,Points_earned,Points_redemed
119900893,unknown,20120805,20120805,60.8,1,0,0
117960260,M,20120626,20121030,423.4,3,117,0
122194300,unknown,20120923,20120923,65,1,60,0
6327969,M,20120427,20120716,373.76,5,304,0
123488414,unknown,20121127,20121127,50,1,0,0
85417160,F,20120202,20120921,537.7,5,260,0
128516610,M,20130319,20130319,53,1,50,0
118354349,M,20120725,20130107,292.19,5,230,0
119174587,unknown,20121124,20121126,351.26,2,70,0
36255962,F,20120430,20130302,344.4,3,320,0
117632949,unknown,20120619,20120823,146.4,2,132,0
115550562,unknown,20120703,20120703,38.7,1,20,0
5909107,M,20120405,20130325,2060.28,8,2625,0
123037861,unknown,20121011,20121011,103.2,1,65,0
23709665,M,20120607,20120809,849.05,4,658,0
114754133,M,20120321,20120321,85.1,1,0,0
84443092,F,20120108,20121116,633.27,9,469,0
129661413,M,20130206,20130206,1588,1,0,0
120319674,M,20121018,20130225,637.03,7,470,0
84495235,M,20120107,20120107,91.6,1,35,0
117566700,M,20120807,20121015,287.5,2,65,0
127443755,M,20121221,20121221,129,1,145,0
126122902,M,20121206,20130309,435.65,3,305,0
131686866,M,20130315,20130328,209.2,3,135,0
6558664,M,20120203,20120428,891.2,4,665,0
418501,M,20120112,20130324,1905.75,12,1861,0
125522756,unknown,20121125,20121125,122.7,1,60,0
123280131,M,20121205,20121205,133,1,115,0
123369845,unknown,20121018,20121018,150,1,150,0
88014289,M,20120112,20130307,522.11,6,420,0
120985851,M,20121002,20121025,365.09,3,120,0
113988017,F,20120227,20120227,106.7,1,60,0
120855354,F,20120827,20130329,267.2,4,80,0
267725,M,20120204,20130107,655.8,7,683,0
21318,M,20120118,20130327,3511.66,21,823,823
7132434,M,20120914,20121230,952.78,4,850,0
121458374,unknown,20120909,20120914,3851,2,2210,0
86056097,F,20120108,20130323,2769.56,20,1800,0
123986340,M,20121030,20121030,74.95,1,70,0
85619963,M,20120105,20120105,99.3,1,70,0
126203924,M,20130226,20130226,101.7,1,90,0
5879415,M,20120208,20120728,826,2,420,0
7599094,M,20120608,20121030,520.57,2,485,0
121093107,unknown,20120918,20130118,1177.3,5,1150,0
86053294,M,20120113,20120113,86.55,1,95,0
119710996,F,20130124,20130203,289.4,2,240,0
125367974,M,20121213,20121213,199,1,0,0
827971,M,20111231,20130324,4063.96,42,2565,0
116839570,M,20120520,20120520,103.5,1,105,0
7380370,M,20121203,20130206,356.7,2,265,0
118765052,M,20120712,20120712,178,1,0,0
74074420,M,20120106,20130214,3296.79,22,1350,1350
116599295,unknown,20120509,20121107,757.78,5,250,0
127650914,M,20130204,20130221,168.6,3,100,0
49927443,F,20120131,20130311,461.5,3,486,0
91287509,M,20120205,20130320,3889.57,14,591,0
130466445,M,20130223,20130223,285,1,0,0
413903,M,20120502,20130110,365.65,4,325,0
1708475,M,20130317,20130317,433.9,2,155,0
124815533,unknown,20130228,20130228,237.3,1,70,0
123450801,unknown,20130122,20130122,62.7,1,62,0
118955336,unknown,20120717,20120907,171.1,2,110,0
113544210,M,20120219,20120219,114.99,1,95,0
116449059,unknown,20120505,20120505,62.7,1,65,0
5609947,unknown,20120109,20121215,5890.87,14,2770,0
129442982,M,20130125,20130201,296.4,3,220,0
126342825,unknown,20121212,20121212,66.4,1,40,0
88019486,M,20120113,20120113,101.4,1,90,0
131003159,M,20130306,20130310,291.7,2,65,0
131675983,M,20130315,20130315,101.5,1,54,0
68359692,M,20120204,20120204,101.7,2,15,15
117004997,M,20120619,20130309,926.8,7,493,0
91024420,M,20120206,20121106,1319.3,6,690,0
579576,M,20130324,20130324,50.2,1,420,0
116912770,M,20120522,20120522,94,1,0,0
87996758,M,20120203,20130326,1108.24,10,918,22
23675505,F,20121228,20121228,133.9,1,80,0
26953878,F,20120724,20130210,564.9,5,135,0
85218240,M,20120822,20130305,801.45,7,330,0
114691810,M,20120312,20120324,185.2,3,5,0
91222379,M,20120306,20121211,906.3,8,285,10
122434696,F,20120927,20130306,364.85,4,185,0
6229457,M,20120616,20120813,175.79,3,141,0
116615858,M,20120512,20120606,199.72,4,130,0
55757903,M,20130108,20130108,218,1,282,0
119819389,M,20120813,20120813,96.8,2,55,0
126054124,M,20121205,20121205,432,1,395,0
194984,M,20120210,20120210,576,1,0,0
74217610,M,20120130,20120130,94.89,1,380,0
117517978,unknown,20120611,20120611,55.9,1,15,0
5386115,F,20120115,20121001,1077.95,10,1485,0
119056480,unknown,20121102,20130319,5714,7,2485,0
44904858,F,20120115,20121205,1802.53,12,430,430
49901525,M,20120516,20130123,962.79,8,630,0
113230606,M,20120215,20130301,473.4,4,275,0
121421616,M,20120908,20130306,222.6,3,264,0
91085899,M,20120130,20120130,128,1,130,0
119043425,unknown,20120718,20120801,642.04,2,280,0
69122406,F,20120214,20120304,90.79,3,0,0
5766998,M,20120226,20120830,177.42,2,185,0
118400424,M,20121109,20121109,503.41,1,105,0
817794,M,20120105,20130331,3320.62,12,3070,1475
130049919,M,20130209,20130209,199,1,160,0
129960218,M,20130205,20130226,539.84,2,180,0
6852701,M,20120105,20130308,3186.2,27,167,167
113972275,M,20120227,20130329,1235.88,17,929,0
126066212,M,20121205,20121205,384.68,2,195,0
116035341,unknown,20130321,20130321,108,1,60,0
131861390,M,20130319,20130319,595.6,2,175,0
128462503,M,20130106,20130106,139.36,1,100,0
85197123,M,20120103,20120105,227.9,2,150,0
118539734,unknown,20120708,20130106,908.51,4,762,0
122544317,M,20120930,20120930,1798,1,0,0
124761362,unknown,20121112,20121113,381,41,0,0
120468605,unknown,20120820,20121227,718.4,4,175,0
119261136,M,20121023,20121214,153.4,2,20,0
130756318,M,20130305,20130305,58.78,1,50,0
123956697,unknown,20121030,20121030,870,1,0,0
124607883,unknown,20121111,20121111,518.4,2,310,0
114051503,M,20120229,20130224,3460.19,5,125,0
116518110,M,20120627,20121229,283.38,2,100,0
116488635,F,20120509,20120905,781.66,9,504,0
123898537,M,20130206,20130309,828.19,5,641,0
68944583,M,20120212,20120313,231.64,4,0,0
131564578,M,20130314,20130314,77.8,1,70,0
3022170,M,20120608,20120802,815.5,5,1587,0
14857233,M,20121126,20130322,2027.58,6,500,0
104921,M,20120529,20130305,5243.15,32,3168,0
84724758,M,20120224,20121027,859.8,6,320,0
130354976,M,20130221,20130221,103.9,1,60,0
119425196,unknown,20120726,20120814,117.4,2,45,0
124363259,M,20130124,20130124,88,1,70,0
7550003,M,20120320,20130331,4020.25,39,165,165
125688397,M,20121128,20121128,138,1,100,0
123631962,F,20121127,20130302,506.04,6,310,0
121431236,unknown,20120910,20121111,359.5,4,255,0
23800990,F,20120106,20130317,2733.22,20,1944,120
128514418,M,20130107,20130310,312.3,4,210,0
6920763,F,20120111,20130329,3286.37,26,1886,0
124329846,unknown,20121106,20121110,564.9,2,145,0
129498497,M,20130219,20130313,305.4,3,210,0
119343292,unknown,20120726,20120729,1344.66,7,730,0
117103733,F,20120527,20121212,642,7,143,12
114259641,M,20120305,20120810,3636.7,18,2325,0
120089508,M,20120809,20130109,877.18,6,485,0
113295311,M,20120803,20130329,381.48,4,197,0
120968390,M,20120830,20130106,409.59,5,45,45
2720737,M,20120117,20121216,959.16,4,730,0
126699990,unknown,20121212,20121212,259.9,1,125,0
114069710,M,20120301,20120301,80.11,1,10,0
92902952,M,20120526,20120526,101.9,1,15,0
113310772,M,20120216,20130119,488.5,4,390,0
63421667,M,20120223,20120309,395.79,3,310,0
129490630,M,20130126,20130126,105.1,2,100,0
22966,M,20120208,20120412,224.41,3,363,22
120550613,unknown,20120820,20120820,9849,3,2012,0
50179532,M,20120306,20130325,931.27,10,455,0
118608884,unknown,20120715,20120715,30382,2,1690,0
130561388,M,20130225,20130227,234,2,195,0
2850887,F,20120207,20130115,3418.49,37,444,444
124076282,unknown,20121101,20121112,268.1,2,135,0
91115807,M,20120203,20120203,87.12,1,80,0
115353292,F,20120329,20130320,1551.81,9,965,0
116172615,F,20120615,20120905,911.84,8,372,0
91301624,M,20120209,20120229,281.4,3,35,0
117702122,unknown,20120618,20120618,43,1,25,0
50096383,M,20120305,20120305,402.4,1,505,0
117474580,unknown,20120609,20121030,1377.74,5,950,0
129143737,M,20130120,20130205,457.3,4,287,0
85384761,M,20120105,20130308,1614.45,9,1380,0
131328141,M,20130323,20130323,106.3,1,45,0
128818275,M,20130114,20130114,332.9,3,160,0
42443931,M,20120418,20120514,279.41,3,20,0
128180087,M,20121231,20121231,63.2,1,30,0
87031803,M,20120117,20120117,89.61,1,25,0
36443047,M,20120109,20130325,14704.24,50,1566,1566
119629463,unknown,20130325,20130326,518.3,5,480,0
128413181,M,20130105,20130201,769.8,3,480,0
128257546,M,20130319,20130324,175.8,2,130,0
123012796,M,20121102,20121225,179.1,2,15,0
50357116,M,20120131,20120406,826,4,490,0
124318960,M,20121118,20121118,136.9,1,70,0
117922247,M,20120625,20130313,1695.66,7,519,0
7120636,M,20120227,20120227,269,1,0,0
42491052,M,20121027,20121113,208.38,2,125,0
120699955,M,20120824,20130323,587.6,5,542,0
122080333,M,20120922,20130321,832,8,685,0
130313890,M,20130220,20130220,119,1,115,0
8679178,F,20120101,20120520,163.2,2,60,0
117725818,unknown,20130118,20130118,118,2,95,0
65513043,M,20120111,20130304,6897.38,42,952,952
2968125,M,20120727,20120727,99,1,105,0
120668924,M,20120823,20120823,189,1,0,0
114633844,M,20120312,20120826,759.9,10,170,0
113168489,M,20120214,20130324,741.6,4,535,0
125599652,M,20121219,20121219,95.69,1,90,0
7327960,M,20121019,20121225,207.2,2,35,0
119304227,unknown,20121214,20121219,642.67,3,225,0
124218374,unknown,20121104,20121104,100,1,0,0
115137204,F,20120512,20121029,919,4,455,0
121956188,M,20120923,20120923,59,1,40,0
120610022,M,20120831,20120831,190,1,192,0
5617594,F,20120228,20130305,3977.3,6,1655,0
123199454,unknown,20121203,20130107,712.6,2,65,0
8286010,M,20120109,20120203,602.4,4,1820,0
112326,F,20120202,20130315,4047.35,29,429,429
118279595,M,20120704,20120704,98.4,1,55,0
84973548,F,20120326,20120326,116.1,2,25,0
130319051,M,20130220,20130220,108.7,1,90,0
124733648,M,20121111,20121111,146.9,1,45,0
125046533,unknown,20121117,20121117,445,1,10,0
123982481,M,20121030,20121030,158,1,140,0
88163522,F,20120120,20130322,1627.71,13,887,0
132163058,M,20130324,20130324,112.16,1,95,0
14753795,F,20120131,20130217,1030.96,5,800,0
88064576,M,20120115,20120115,423.7,1,195,0
85609256,M,20120105,20120105,102.3,1,115,0
118146205,F,20120705,20120925,1281.2,4,710,0
121773328,F,20121214,20130104,439.8,2,25,0
115014914,M,20120319,20121122,417,4,170,0
117701964,M,20120617,20121030,433.95,6,287,0
115323037,unknown,20120329,20130204,414.7,5,195,0
125225087,unknown,20121120,20121121,392.4,4,235,0
115867675,M,20120416,20120805,191.72,2,185,0
86054720,F,20121119,20121124,322,3,140,0
118537091,M,20120708,20121024,367.7,5,148,0
6672024,M,20120109,20130205,2763.64,13,2096,0
8873628,M,20130129,20130129,116.1,1,240,0
132250260,M,20130326,20130326,102.7,2,15,0
73807937,M,20120107,20130318,5242.24,35,2628,460
91331828,M,20120212,20120212,93.95,1,90,0
132112210,M,20130323,20130327,328.32,2,60,0
8315524,M,20130215,20130324,257.2,3,190,0
130132306,M,20130303,20130303,3664,2,1575,0
116883205,M,20121221,20121221,184.6,1,55,0
36215795,M,20120109,20120326,364.2,3,1680,0
23803138,M,20120828,20120828,279.1,1,215,0
116857863,M,20120524,20130225,539.3,10,357,0
124497380,unknown,20121109,20121109,109,1,105,0
7999585,M,20120908,20121003,347.1,3,290,0
123088705,unknown,20121013,20130324,3076.61,14,771,771
6313191,M,20120903,20121203,274.6,2,275,0
116384488,F,20120503,20120503,99.5,2,0,0
129633878,M,20130129,20130129,100.6,1,0,0
91359806,F,20120207,20120207,227.3,1,10,0
69606760,M,20120214,20120214,94.9,1,50,50
114700977,M,20120318,20120624,258.3,3,25,0
129343134,unknown,20130123,20130311,743.76,2,575,0
92803552,M,20120209,20120209,184.2,1,110,0
84797505,M,20130115,20130115,401.6,1,240,0
115678010,M,20120410,20121224,1213.7,5,255,0
130121264,M,20130214,20130214,281.3,1,105,0
130228458,M,20130218,20130218,318,1,0,0
69619713,M,20120215,20120319,242.57,4,0,0
85124140,M,20120205,20130308,2182.55,15,1135,0
131974856,M,20130321,20130321,107.2,2,60,0
122385753,M,20120926,20130128,215,2,150,0
85611058,M,20120108,20120108,91.6,1,40,0
114727396,F,20120313,20130213,991.9,8,195,195
117976381,unknown,20120626,20120626,179,1,40,0
7340151,F,20120626,20130319,520.81,3,185,0
123922258,unknown,20121029,20130324,799.81,7,453,0
9030030,F,20121203,20121203,202.7,2,165,0
10127919,F,20120825,20130219,1690.78,14,885,0
5364019,M,20121225,20121225,503.94,2,95,0
42482729,M,20120710,20120807,253.4,2,226,0
44902018,M,20120618,20120618,369,2,100,0
91275138,M,20120830,20130327,480.04,2,335,0
85344267,M,20120113,20120218,246.2,3,385,0
23722814,M,20120214,20120613,3314.8,5,330,0
117657905,M,20120728,20130201,212.3,2,100,0
119651318,unknown,20121020,20121027,275.1,2,105,0
2208121,M,20120109,20130331,6543.88,40,6605,0
6740205,M,20120621,20120709,814,2,82,0
9394876,M,20120202,20120625,730.9,5,0,0
42488808,M,20120220,20121210,1757.18,16,770,0
7874270,M,20121124,20130306,739.63,4,530,0
114242412,M,20120305,20120305,73.7,1,50,0
9260820,M,20120130,20130325,279.6,2,295,0
85520638,M,20111231,20120519,208.84,2,170,0
123980921,unknown,20121030,20121030,120.2,1,65,0
118622371,unknown,20120905,20130325,584.96,5,205,0
85084627,M,20120102,20130327,7649.24,41,535,535
123468419,M,20121020,20121020,80.38,1,75,0
118912156,M,20120715,20120715,145,1,34,0
131553518,M,20130313,20130313,58.98,1,10,0
92827931,M,20120321,20121017,447.1,6,185,0
85570763,M,20120103,20120406,902.3,8,240,0
125152446,unknown,20121119,20121119,114.9,1,60,0
114062698,M,20120229,20121223,497.96,5,235,0
127078915,unknown,20121216,20121216,110.8,1,40,0
130436159,M,20130222,20130222,89.42,1,65,0
132252648,M,20130326,20130326,74.9,1,55,0
9457708,M,20120627,20130217,311.8,3,60,0
120833720,unknown,20120904,20130214,726.6,4,275,0
7510695,M,20111229,20130204,1840.74,10,2465,0
6221657,F,20130228,20130228,118.56,1,137,137
115885683,F,20120531,20120531,73,1,0,0
117836246,M,20130224,20130325,2744,3,34,0
7474118,F,20121123,20130224,180.55,2,190,0
123707713,F,20121113,20130119,166.4,2,95,0
136217,unknown,20120220,20120626,589.63,7,265,0
115928114,unknown,20120418,20120418,30,1,40,0
114775464,M,20120322,20130311,1397.87,18,770,0
124775654,M,20121112,20121129,3274,2,475,0
50246830,M,20120316,20130324,760.6,3,5301,0
85276955,M,20121030,20121030,286,1,133,0
122078219,M,20120921,20120921,195,1,90,0
7414489,F,20120415,20120827,492.4,5,939,395
113690336,M,20120222,20120222,104.5,2,45,0
87971245,M,20120118,20120118,89,1,100,0
66433008,M,20120719,20120811,1781,8,660,0
117947462,unknown,20121111,20130130,459.48,6,203,12
11947657,M,20120828,20120828,199,1,0,0
69554183,M,20120207,20120828,284.41,3,5,5
118537938,M,20120708,20120708,198,1,32,0
124610302,M,20121111,20121111,104.5,1,25,0
115364910,unknown,20120329,20120329,1044,1,990,0
8927752,M,20121209,20121209,198,1,30,0
117874071,M,20120623,20120623,59,1,55,0
10126521,M,20120819,20121113,220.34,2,115,0
118338571,unknown,20121026,20130314,1280.7,8,1030,0
117585946,F,20120616,20130330,4114.22,6,365,0
129600332,M,20130128,20130128,1427,1,40,0
123930500,unknown,20121029,20130308,676.9,3,430,0
670739,M,20121026,20121205,656.14,5,550,0
6433635,M,20120330,20130330,239.36,3,155,0
123372834,unknown,20121018,20121019,1708.8,2,1355,0
130343296,M,20130220,20130308,325.5,2,167,0
74201679,M,20120318,20121202,326,3,170,0
122341768,M,20121014,20130320,1385.37,7,1184,0
128237393,M,20130111,20130111,172.85,2,170,0
91203006,M,20120204,20120308,320.75,5,0,0
114228840,M,20120913,20120913,102.9,1,52,0
128224171,M,20130101,20130101,201.2,1,65,0
8141678,unknown,20120317,20130310,3904.43,24,905,905
9505998,M,20120109,20120114,129,3,52,52
124763033,M,20121112,20121112,216.77,1,225,0
7920180,M,20120213,20130227,833.28,9,726,12
379092,F,20120723,20120723,441.42,1,370,0
123386688,M,20121018,20130326,673.16,6,255,0
130843805,F,20130303,20130303,89,1,55,0
117399342,M,20120607,20120607,98.5,1,0,0
130506238,M,20130224,20130329,436.4,7,130,0
53109368,M,20120106,20120821,308,2,0,0
115113646,unknown,20120331,20120331,63,1,30,0
115769023,unknown,20120413,20130122,601.7,5,220,0
85478045,M,20120303,20121215,468.57,2,95,0
88118613,M,20120226,20120318,286,3,60,0
131100963,M,20130307,20130307,788,2,34,0
123388648,unknown,20121018,20130226,378.98,3,165,0
117548559,M,20120612,20120612,87.76,1,45,0
115065389,unknown,20120325,20120325,307,1,80,0
91295668,F,20120206,20120207,285.3,2,45,0
126279179,M,20121209,20121209,655.2,4,275,0
120666457,M,20120823,20120823,35.6,1,0,0
63585251,M,20120301,20130130,4172.75,17,1271,0
125394116,M,20121128,20121128,109,1,107,0
7025734,M,20120404,20120927,755.6,3,350,0
50099279,F,20120128,20120128,90.8,1,130,0
5158852,F,20120206,20130311,4537.52,24,3104,11
1909151,F,20120101,20120909,5284.59,18,415,415
122145807,M,20120922,20120922,92.19,1,85,0
130582414,F,20130227,20130227,144.92,2,60,0
129086004,F,20130305,20130320,702.1,3,265,0
113585929,F,20120220,20120220,87.7,1,50,0
91185199,M,20120203,20120319,243.81,3,40,0
120770000,unknown,20120825,20120825,155,1,155,0
130721232,M,20130228,20130228,278,1,290,0
126785770,M,20121212,20121212,88,1,85,0
9538680,M,20121219,20130207,287.76,2,65,0
124104046,M,20121218,20121218,332.8,1,100,0
9044368,F,20120803,20130220,896.39,4,876,0
85517020,M,20120102,20120102,101.6,1,15,0
93618767,M,20120213,20130107,913.08,4,540,0
7874056,F,20120109,20120828,574.03,2,290,0
116893124,unknown,20120520,20130322,1028.54,5,405,0
130311737,unknown,20130220,20130220,173.1,1,130,0
123755421,M,20130123,20130125,290.4,2,140,0
118878301,unknown,20130227,20130227,145,2,95,0
129212624,M,20130121,20130121,494,1,180,0
50051041,M,20120227,20130116,1721.37,21,700,0
122773394,M,20121006,20121006,185.96,1,120,0
114266621,F,20120305,20121104,573.7,5,285,0
74194953,F,20120109,20130325,2858.06,30,1749,11
125404900,M,20121123,20121123,188,1,60,0
114619328,M,20120311,20120311,102.7,1,45,0
122189103,M,20120923,20120923,0,2,75,0
120447382,M,20120817,20120817,157.8,1,10,0
74066145,F,20120102,20130201,6913,11,375,0
118565801,M,20120724,20120724,98.9,1,106,0
119856247,F,20120804,20121112,439.8,3,130,0
117137738,unknown,20120607,20120607,105.6,1,75,0
1714536,F,20120229,20120827,950.19,6,320,0
129859583,M,20130202,20130304,360.6,3,405,0
114903768,F,20120316,20120802,1778.05,18,745,0
1969122,F,20120207,20130124,3827.26,21,4730,0
130244346,M,20130218,20130218,112.7,1,20,0
2869484,M,20120520,20130121,2035.9,7,1910,0
7847880,M,20120610,20120610,105.9,2,40,0
85223628,M,20120217,20130225,1604.1,9,865,0
85388000,M,20120105,20130314,6460.3,14,503,503
126191979,M,20121217,20130328,2410.28,12,1280,0
72152227,M,20120819,20120819,171,1,0,0
14888101,F,20120101,20130331,2879.46,28,1295,569
7275524,M,20120202,20130324,6565.56,11,3401,0
124150137,M,20121103,20121103,100.8,1,120,0
9546136,M,20120110,20130329,5851.35,30,381,381
117596178,M,20120725,20130329,1235.33,14,605,0
44875197,M,20120416,20120517,335.16,4,19,1
123346738,unknown,20130226,20130226,373.8,2,255,0
2234022,M,20120615,20130112,843.91,7,300,0
125417713,M,20121123,20121123,105,1,15,0
6828852,F,20120112,20130301,1662.16,19,760,760
124213375,M,20121123,20130227,411.89,3,115,0
85648052,M,20120107,20121111,2361.11,14,1156,0
113596358,M,20120224,20120316,243.32,3,60,0
119511444,F,20120728,20120813,322.53,3,100,0
652785,M,20120110,20130323,6625.11,51,313,313
116590297,unknown,20120509,20120509,315,3,125,0
6428153,M,20120107,20130328,6930.93,49,2411,2411
124343736,unknown,20121106,20130316,263.8,2,95,0
114123978,F,20120302,20130327,2746.17,17,1418,20
63409724,M,20120517,20130314,2034.2,12,1396,1
125367478,M,20121122,20121122,101.48,1,10,0
8452774,M,20120205,20130123,2852.44,11,1150,870
117184469,M,20120530,20120530,2951.6,1,2215,0
2142574,M,20121226,20121226,284.1,2,86,0
10934698,M,20120106,20120710,404.38,5,27,27
85526868,M,20120104,20121227,527.6,5,395,0
114261287,M,20120305,20120305,123.9,1,60,0
10084996,F,20120202,20120202,39,1,0,0
50066410,F,20121025,20130220,540,3,462,0
117585324,F,20120613,20130306,209.4,2,95,0
121524210,F,20120914,20130317,741.97,7,425,0
52808544,M,20120720,20130329,373.72,3,160,130
127016894,M,20130123,20130123,170.2,1,50,0
5170644,M,20120423,20121208,397.62,3,430,0
118569284,unknown,20120714,20130328,908.9,8,490,0
126045511,M,20121204,20121204,110.5,1,85,0
115702260,unknown,20130107,20130307,486.16,2,250,0
84794469,F,20120224,20130307,3687.59,17,1461,0
115101138,M,20120321,20120321,86.2,2,45,0
63610292,F,20120111,20130314,5887.91,45,539,539
1659248,M,20120220,20120901,828.86,9,503,503
115524335,M,20120404,20130307,1615.43,20,455,455
14804109,M,20130113,20130113,105.8,1,60,0
117405660,unknown,20120607,20120607,8759,2,0,0
85324651,M,20120116,20120221,189.8,3,160,0
130976939,M,20130306,20130306,111.6,1,0,0
7756452,M,20120116,20120507,740.62,13,70,70
36002583,F,20120711,20120711,99,1,140,0
123057231,unknown,20121012,20121012,4014,1,2700,0
7413162,M,20121114,20121114,169.68,1,175,0
85947,unknown,20121016,20121016,117.56,1,340,0
121414475,F,20120908,20120908,100.7,1,65,0
115127737,unknown,20121017,20130314,487.6,5,214,0
1936638,M,20120601,20120611,210.4,2,110,0
131392747,M,20130311,20130311,112.19,1,85,0
87969245,M,20120115,20120115,87.91,1,30,0
64998375,F,20120211,20130225,538.51,5,790,0
11936658,F,20120918,20121015,981.12,3,660,0
54565447,M,20120508,20130319,9568.43,38,3400,3400
121664133,M,20130323,20130323,99,1,0,0
36360746,M,20120104,20121011,585.1,6,495,0
74221389,M,20120508,20120508,101,1,105,0
128370832,M,20130104,20130104,3715,1,160,0
6036553,M,20120321,20120321,78,1,110,0
124905500,unknown,20121114,20130310,1059.39,8,745,0
126150017,M,20121229,20130315,1628.5,11,535,535
117585076,M,20120613,20120613,156,1,90,0
114760403,M,20120316,20120702,234.8,3,60,0
116958516,F,20120826,20130314,1723.21,12,1495,0
118246615,unknown,20120703,20120703,350,2,90,0
115409947,unknown,20120331,20120809,661.2,4,480,0
123403653,F,20121018,20121018,132,1,0,0
129053275,M,20130118,20130118,412.4,1,0,0
35876785,M,20120828,20130127,401.8,4,555,0
126037465,M,20121204,20121204,111.5,1,45,0
88121498,M,20120118,20120118,90.39,2,30,0
117449974,M,20120610,20130228,5078.9,17,1645,0
114260159,F,20120305,20130314,1150.5,13,250,250
128599962,M,20130117,20130117,108.7,1,50,0
5151649,M,20120313,20120313,117.4,2,662,662
85203563,M,20120222,20120924,3955.79,5,325,0
66800211,M,20120106,20120106,357.2,2,6,6
118843255,unknown,20120714,20120714,2599,1,0,0
126241198,M,20121208,20130330,1334.5,9,485,0
115558698,F,20130119,20130328,150.9,3,85,0
117375249,F,20120606,20130222,679.22,6,472,0
6037878,M,20121221,20130330,197.69,2,149,0
116161947,F,20120425,20130320,1845.22,22,1045,0
117111866,M,20120528,20120814,862.88,8,485,0
127666291,unknown,20121224,20121224,148,1,0,0
127283389,F,20130113,20130113,148.8,1,75,0
121613732,unknown,20120912,20120912,53,1,50,0
120304380,unknown,20120917,20121130,338.11,3,110,0
178917,M,20120615,20121112,1141.19,7,720,0
7207098,M,20120118,20130308,2209.47,20,1451,655
122468001,unknown,20120928,20130318,211.7,2,155,0
84922972,M,20120825,20130205,588.04,4,380,0
131055438,M,20130307,20130326,278.1,2,135,0
130234162,M,20130318,20130319,427,2,60,0
114863049,M,20120315,20130330,3335.29,22,965,710
124107885,unknown,20121103,20121104,150.01,2,0,0
122189260,F,20130120,20130120,132.4,2,220,0
73871391,M,20120229,20120521,624.13,5,45,45
14892765,M,20120827,20130223,1597.48,9,995,0
5746650,M,20121008,20130324,2521.67,19,1665,0
121691077,unknown,20120914,20120914,60,1,10,0
126838320,M,20121226,20121226,102.35,2,65,0
123049008,M,20121110,20121110,499.4,1,120,0
9493654,F,20120205,20130318,3361.54,21,1882,0
128354900,M,20130104,20130104,199,1,90,0
122212203,M,20130201,20130225,118.77,2,160,0
115801990,unknown,20130203,20130203,250.1,1,170,0
10203415,M,20120701,20120701,112.2,1,385,0
72956472,M,20120112,20120112,42.9,1,9,9
127202569,F,20130106,20130321,361.56,4,190,0
115010965,unknown,20120319,20120322,577.97,4,85,0
118429738,unknown,20130120,20130123,223.9,2,160,0
10184166,F,20120108,20130320,1418.32,13,1830,0
114021967,F,20120228,20120228,100.8,1,85,0
7168128,M,20120521,20121023,442.53,4,440,0
85380317,M,20120706,20120706,118.1,1,85,0
14718189,M,20120118,20130319,3510,16,899,899
115315419,unknown,20120328,20120805,374.2,3,200,0
6951900,F,20120112,20130301,4305.5,29,802,802
5672324,M,20120207,20130327,2200.77,13,1360,0
124864735,unknown,20130105,20130307,706.6,4,660,0
119091358,unknown,20120718,20120718,478,1,210,0
84769048,F,20120106,20130317,3653.45,30,218,218
130418473,M,20130222,20130222,122.2,1,85,0
113806658,M,20120224,20120816,536.9,3,70,0
85410644,F,20120114,20121127,381.01,3,130,0
118323597,unknown,20121106,20130324,2437.04,13,1370,0
113737226,F,20120224,20120610,637.4,4,345,0
58196283,M,20120228,20121030,558.63,3,305,0
113303648,M,20120221,20130325,369.68,2,200,0
52790541,M,20120109,20120109,105.85,2,0,0
7292318,M,20120221,20130317,948.6,7,890,0
120030608,M,20121013,20121221,487.66,4,335,0
130096645,M,20130225,20130225,55.1,1,20,0
132465433,M,20130330,20130330,201.7,1,60,0
6341514,M,20130122,20130122,656.6,2,660,0
120141414,unknown,20120811,20120811,100.7,1,60,0
126536645,unknown,20130306,20130306,105.4,1,85,0
9102485,M,20120117,20130327,2547.73,26,1490,0
9259936,M,20120209,20121122,471.5,3,1050,0
131307604,M,20130310,20130310,99.96,1,120,0
118453402,M,20120710,20121028,836.5,5,375,0
8004470,F,20120306,20130314,1887.14,9,1040,0
125587499,unknown,20121217,20130220,562.7,3,380,0
6374167,F,20120228,20130315,576,8,812,0
7046361,unknown,20120119,20130217,4589.14,18,2810,1475
90965528,M,20120120,20120120,680,1,610,0
130756784,M,20130301,20130301,178.4,1,40,0
91115046,M,20120222,20120222,91.6,1,0,0
9517192,F,20120302,20120406,382.2,4,255,0
120324609,M,20120815,20121125,414.59,3,235,0
128673703,M,20130111,20130111,398,1,0,0
117616179,unknown,20120614,20120614,269,1,265,0
126342777,unknown,20121217,20130228,798.7,4,210,0
35864457,M,20120303,20130318,1845.34,15,115,115
6425606,M,20120115,20130227,3986.24,30,2334,2334
63830408,M,20120205,20130329,2178.56,27,890,890
128780672,M,20130113,20130113,2130,1,0,0
7573769,unknown,20120120,20121122,2423.64,15,885,885
117854631,unknown,20120622,20120622,212.52,2,15,0
9359831,F,20120309,20120323,209.9,3,190,0
119215872,M,20120721,20120721,76.48,1,40,0
127398039,M,20121221,20121221,144.1,1,60,0
127346728,M,20121221,20121221,111.88,1,25,0
91118782,M,20120201,20120201,103.09,1,55,0
